SID:030,5,AGVIL8, ,GG562,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGVIL8, ,GG563,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AGVIL8, ,GG565,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AGVIL8, ,GG566,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AGVIL8, ,GG585,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AGVIL8, ,GG588,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,AGVIL8, ,GG589,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,AGVIL8, ,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW01L,DE01L,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW01L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0170,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW01L,GG670,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3425,0241,3470,0070, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW01L,GG671,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,AGVIL9,RW01L,GG672,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,AGVIL9,RW01L,GG676,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,AGVIL9,RW01L,LIPNO,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,AGVIL9,RW01L,GG678,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,AGVIL9,RW01L,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW01R,DE01R,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:015,4,AGVIL9,RW01R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0170,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,AGVIL9,RW01R,GG670,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3425,0241,3420,0070, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:025,4,AGVIL9,RW01R,GG671,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW01R,GG672,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW01R,GG676,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,AGVIL9,RW01R,LIPNO,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,AGVIL9,RW01R,GG678,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,AGVIL9,RW01R,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW02L,DE02L,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW02L,GG660,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3554,0244,0180,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW02L,GG661,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW02L,GG662,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,AGVIL9,RW02L,GG678,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,AGVIL9,RW02L,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW02R,GG660,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3554,0244,0170,0090, ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW02R,GG661,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW02R,GG662,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW02R,GG678,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,AGVIL9,RW02R,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW03,DER03,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW03, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0170,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW03,GG680,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,0062,0213,0490,0090, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW03,GG664,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,AGVIL9,RW03,GG662,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,AGVIL9,RW03,GG678,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,AGVIL9,RW03,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW19L,DE19L,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW19L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1970,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW19L,GG571,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3156,0144,2450,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,AGVIL9,RW19L,GG572,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,AGVIL9,RW19L,GG573,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:060,4,AGVIL9,RW19L,GG574,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,AGVIL9,RW19L,GG575,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,4,AGVIL9,RW19L,GG570,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,4,AGVIL9,RW19L,AGVIL,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AGVIL9,RW19R,DE19R,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGGG,ZG,P,A, , , , ;
SID:020,4,AGVIL9,RW19R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1970,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AGVIL9,RW19R,GG571,ZG,P,C,E   , ,010,CF, ,CEN,ZG,D, ,      ,3156,0144,2310,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
